epoch,conf_loss,iou_loss,loss,mean_iou,total_loss,val_conf_loss,val_iou_loss,val_loss,val_mean_iou,val_total_loss,val_wh_loss,val_xy_loss,wh_loss,xy_loss
140,0.0016099619,0.0007412657,0.0016696152,0.8855560411,0.0016696152,0.0028267301,0.0009327427,0.0028988983,0.8686235543,0.0028988983,0.0002262329,0.003584839,0.0001826926,0.0030636846
141,0.001606366,0.0007406759,0.0016659259,0.885848333,0.0016659259,0.0028244395,0.0009342864,0.0028966852,0.8684845992,0.0028966852,0.0002265393,0.0035878021,0.0001826344,0.0030613321
142,0.0016041335,0.0007395752,0.0016635308,0.8860344447,0.0016635308,0.0028233986,0.000931825,0.0028954712,0.8688036293,0.0028954712,0.0002258229,0.0035801053,0.000182543,0.0030591535
143,0.0015970625,0.0007390719,0.0016563706,0.8861841076,0.0016563706,0.0028207836,0.0009321055,0.0028928722,0.8687554964,0.0028928722,0.0002266715,0.0035803107,0.0001823514,0.0030534377
144,0.001594992,0.0007384375,0.001654212,0.8861977015,0.001654212,0.0028199089,0.0009323314,0.0028919901,0.8687916075,0.0028919901,0.0002265051,0.0035790304,0.0001825907,0.0030514148
145,0.0015895521,0.0007359727,0.0016487205,0.886577914,0.0016487205,0.0028166649,0.0009313772,0.0028887055,0.868830467,0.0028887055,0.0002268086,0.0035773164,0.0001820459,0.0030475667
146,0.0015853188,0.0007359785,0.0016445806,0.8862796223,0.0016445806,0.00281514,0.0009315811,0.002887199,0.8687953978,0.002887199,0.0002265798,0.0035787219,0.000182098,0.0030435587
147,0.0015842733,0.0007355877,0.0016434049,0.8865348892,0.0016434049,0.0028142635,0.0009309162,0.0028862862,0.8688841888,0.0028862862,0.0002262827,0.0035765185,0.0001823308,0.003039815
148,0.0015792033,0.0007358719,0.0016383663,0.8862442081,0.0016383663,0.0028112547,0.0009292335,0.0028831416,0.8690849447,0.0028831416,0.0002259403,0.0035705636,0.0001820706,0.003038754
149,0.0015766975,0.0007341602,0.0016357066,0.8866598912,0.0016357066,0.0028103962,0.0009292488,0.0028822539,0.8691004168,0.0028822539,0.0002256928,0.003568724,0.0001816562,0.003033154
150,0.0015725276,0.0007331579,0.0016314795,0.8869704009,0.0016314795,0.0028067321,0.0009270732,0.0028785455,0.8691604757,0.0028785455,0.0002258058,0.0035672906,0.0001813873,0.0030297354
151,0.001567315,0.0007332145,0.0016262151,0.8867337974,0.0016262151,0.0028044377,0.0009264763,0.0028761955,0.8692423103,0.0028761955,0.0002264002,0.0035639591,0.000181071,0.0030279149
152,0.0015642827,0.0007321901,0.0016231668,0.8869203947,0.0016231668,0.002804027,0.0009251752,0.0028756963,0.8693784993,0.0028756963,0.0002244837,0.0035612688,0.0001814814,0.0030266961
153,0.0015610229,0.0007314375,0.0016197847,0.8870936183,0.0016197847,0.0028039332,0.0009254123,0.0028756089,0.8694033721,0.0028756089,0.000225354,0.0035607544,0.0001810496,0.0030224381
154,0.0015580233,0.000731487,0.0016169008,0.8868662347,0.0016169008,0.0028003022,0.0009232485,0.0028718572,0.8695861779,0.0028718572,0.0002248542,0.0035553341,0.00018079,0.0030222323
155,0.0015545228,0.0007291453,0.001613183,0.8869638101,0.001613183,0.0027978854,0.0009244478,0.0028694833,0.8695349503,0.0028694833,0.000226189,0.003556415,0.0001806764,0.003014928
156,0.0015512768,0.0007295963,0.0016100384,0.8872305021,0.0016100384,0.0027966865,0.0009228745,0.0028682401,0.8696203847,0.00286824,0.000225778,0.0035546471,0.0001804628,0.0030155831
157,0.0015468333,0.0007281763,0.001605284,0.8876436666,0.001605284,0.002795226,0.0009242138,0.0028667863,0.8696569701,0.0028667863,0.0002257894,0.0035539959,0.000180347,0.003008767
158,0.0015439483,0.0007273324,0.0016023936,0.8876508866,0.0016023936,0.0027952515,0.0009222084,0.0028667088,0.869747463,0.0028667088,0.0002248029,0.0035501463,0.0001803525,0.0030096824
159,0.0015430701,0.0007274181,0.0016014419,0.8877593157,0.0016014419,0.0027922765,0.0009227807,0.0028637273,0.8698175448,0.0028637273,0.0002249151,0.003548708,0.0001806653,0.0030045372
160,0.0015375163,0.0007278328,0.0015959367,0.8877065485,0.0015959367,0.0027919568,0.0009239637,0.0028634966,0.869674813,0.0028634966,0.0002261517,0.0035523637,0.0001800922,0.0030021608
161,0.0015355588,0.0007275498,0.0015940398,0.8875965386,0.0015940398,0.0027894022,0.0009216503,0.0028607659,0.8699267753,0.002860766,0.0002248085,0.0035450213,0.0001799483,0.003001737
162,0.0015325651,0.0007257734,0.0015909038,0.8878117845,0.0015909038,0.0027861646,0.0009233345,0.0028575689,0.8699198294,0.0028575689,0.0002252912,0.0035453085,0.0001804,0.0029981524
163,0.0015291086,0.0007265982,0.0015873832,0.8878139089,0.0015873832,0.0027869621,0.0009239949,0.0028583784,0.8699013083,0.0028583784,0.0002253486,0.0035459626,0.0001798524,0.0029948426
164,0.0015259152,0.0007250027,0.0015840921,0.8881797333,0.0015840921,0.0027845534,0.0009217675,0.0028558998,0.8700363366,0.0028558998,0.0002254722,0.0035431977,0.0001797275,0.0029942682
165,0.0015239305,0.0007240857,0.0015819887,0.8882584489,0.0015819887,0.0027833142,0.0009236652,0.0028547059,0.8699973715,0.0028547059,0.0002256576,0.0035433056,0.0001797571,0.0029884431
166,0.0015195344,0.0007227468,0.0015776082,0.8881355597,0.0015776082,0.002782037,0.0009205317,0.0028532681,0.8702056364,0.0028532681,0.0002248083,0.0035375329,0.000179297,0.002985073
167,0.0015179385,0.0007241608,0.001576125,0.8880005846,0.001576125,0.0027813418,0.0009216457,0.0028526347,0.8701734019,0.0028526347,0.0002260279,0.0035391776,0.0001790694,0.0029864288
168,0.0015151121,0.0007231527,0.0015731698,0.8882920458,0.0015731698,0.0027793988,0.0009199237,0.0028506055,0.8702567802,0.0028506056,0.0002249799,0.0035363048,0.0001794097,0.0029831666
169,0.0015121976,0.0007225303,0.001570198,0.8882821602,0.001570198,0.0027773386,0.0009211136,0.0028485831,0.8701973952,0.0028485831,0.0002254044,0.0035370142,0.0001790651,0.0029798044
170,0.0015087802,0.000721117,0.0015668694,0.8972084463,0.0015668694,0.0027755572,0.0009179815,0.0028466324,0.8704826213,0.0028466324,0.0002245822,0.0035305055,0.000179511,0.0029787519
171,0.0015062904,0.0007218698,0.0015642449,0.8885818347,0.0015642449,0.0027757569,0.0009178243,0.0028468057,0.8704763966,0.0028468057,0.0002247871,0.0035289455,0.0001788028,0.0029761457
172,0.0015048218,0.0007215591,0.0015626467,0.888659459,0.0015626467,0.0027728122,0.0009184179,0.0028438989,0.8704509215,0.0028438989,0.0002251179,0.0035297619,0.0001789064,0.0029738719
173,0.0015018013,0.0007203851,0.0015597649,0.8885482069,0.0015597649,0.0027720366,0.0009195257,0.00284313,0.8704880474,0.00284313,0.0002250725,0.0035296793,0.0001788203,0.002970607
174,0.0014994669,0.0007199466,0.0015573252,0.8885487006,0.0015573252,0.0027704261,0.0009187025,0.0028414633,0.8705410461,0.0028414633,0.0002248625,0.0035263534,0.0001787166,0.0029702828
175,0.0014958055,0.0007186848,0.001553687,0.8887061772,0.001553687,0.0027697205,0.000917591,0.0028407164,0.8705933973,0.0028407164,0.0002243187,0.0035258069,0.0001785001,0.0029669099
176,0.0014960169,0.0007192696,0.0015538082,0.88899349,0.0015538082,0.002770311,0.0009182717,0.0028413038,0.8706681295,0.0028413037,0.0002247209,0.0035243944,0.0001783715,0.0029652848
177,0.0014924217,0.0007187179,0.0015501897,0.8881669923,0.0015501897,0.0027685291,0.0009193789,0.0028395833,0.8705501553,0.0028395833,0.0002253817,0.0035263269,0.0001786854,0.0029651054
178,0.0014897202,0.0007178148,0.0015471466,0.8892973619,0.0015471466,0.0027652457,0.000918123,0.0028361993,0.870726653,0.0028361993,0.0002248531,0.0035218506,0.0001784662,0.0029608857
179,0.0014878005,0.0007177047,0.0015452921,0.8891694155,0.0015452921,0.0027639323,0.0009178523,0.0028348725,0.8707476967,0.0028348725,0.0002249343,0.0035212547,0.0001783351,0.00295825
180,0.0014852126,0.0007176495,0.00154277,0.8890250211,0.00154277,0.0027637691,0.0009164063,0.0028346203,0.8709358422,0.0028346203,0.000224042,0.0035176907,0.0001781971,0.0029574952
181,0.00148379,0.0007166551,0.0015411575,0.8893088951,0.0015411575,0.0027636704,0.0009154724,0.0028345115,0.8708991698,0.0028345115,0.0002242274,0.003517891,0.0001783122,0.0029535193
182,0.0014803432,0.0007149363,0.0015378771,0.8892589568,0.0015378771,0.0027600841,0.0009147892,0.0028309162,0.8709093864,0.0028309162,0.000224602,0.0035169049,0.0001779485,0.0029514895
183,0.0014781484,0.0007150917,0.0015356246,0.8893792744,0.0015356246,0.0027596113,0.0009152936,0.0028303921,0.8710153358,0.0028303922,0.0002245902,0.0035137058,0.0001782227,0.0029476262
184,0.0014767461,0.0007148639,0.0015342659,0.8891524015,0.0015342659,0.0027576671,0.0009135267,0.0028284061,0.871069406,0.0028284061,0.0002238307,0.0035127983,0.0001780991,0.0029483454
185,0.0014746399,0.0007141398,0.00153186,0.8897118467,0.00153186,0.0027589444,0.0009137993,0.0028296891,0.871089559,0.0028296891,0.0002245493,0.0035128553,0.0001777514,0.0029470236
186,0.0014720874,0.0007154382,0.0015294177,0.8894911654,0.0015294177,0.0027579586,0.000915357,0.0028287216,0.8711060268,0.0028287216,0.0002246687,0.003512614,0.0001776652,0.0029482025
187,0.001469872,0.0007134869,0.0015272353,0.887942401,0.0015272353,0.0027576139,0.0009166912,0.0028283987,0.8710854359,0.0028283987,0.0002249908,0.0035127808,0.0001774437,0.0029428747
188,0.0014673059,0.0007122581,0.0015244726,0.8897850872,0.0015244726,0.0027560586,0.0009131685,0.0028267208,0.8712621112,0.0028267208,0.0002242079,0.0035083206,0.0001775529,0.0029400342
189,0.0014653799,0.000711949,0.0015226381,0.8898370359,0.0015226381,0.0027554831,0.0009126537,0.0028261231,0.8713060855,0.0028261231,0.0002238957,0.003507473,0.0001775217,0.0029364053
190,0.0014619797,0.0007118744,0.0015191271,0.8898511917,0.0015191271,0.0027539447,0.0009139471,0.0028246632,0.8711847217,0.0028246632,0.0002247579,0.0035107035,0.0001775836,0.0029353684
191,0.0014621905,0.0007126047,0.0015194591,0.8894616795,0.0015194591,0.0027518668,0.0009117791,0.0028224263,0.8714078157,0.0028224263,0.0002232212,0.0035039597,0.0001775782,0.0029332473
192,0.0014585476,0.000710789,0.0015156017,0.8909744725,0.0015156017,0.002751158,0.0009122818,0.0028217537,0.8713973287,0.0028217537,0.0002236623,0.0035045054,0.0001774051,0.002933195
193,0.0014576076,0.0007118191,0.0015147272,0.8894930135,0.0015147272,0.0027520748,0.0009118457,0.0028226169,0.8714438823,0.0028226169,0.0002240089,0.0035020958,0.0001772395,0.002932451
194,0.0014556252,0.0007102018,0.0015126619,0.8901241589,0.0015126619,0.0027519924,0.0009121471,0.0028225118,0.8714913457,0.0028225118,0.0002235075,0.0035011301,0.0001770294,0.0029297532
195,0.0014530464,0.0007102341,0.0015099002,0.8902390819,0.0015099002,0.0027485105,0.0009114487,0.0028190274,0.8715269368,0.0028190274,0.0002241166,0.0035001848,0.0001766504,0.0029256736
196,0.0014516543,0.0007093951,0.0015086508,0.8903566864,0.0015086508,0.0027501789,0.0009122023,0.00282072,0.8714839961,0.00282072,0.0002243577,0.0035019351,0.0001769896,0.0029260529
197,0.0014493475,0.0007098344,0.0015062064,0.8902389651,0.0015062064,0.0027472699,0.0009113027,0.0028177332,0.8715668072,0.0028177332,0.0002237066,0.0034980733,0.0001767911,0.0029220698
198,0.0014467576,0.0007098979,0.0015036635,0.890309985,0.0015036635,0.0027464471,0.0009114374,0.0028169005,0.8716411247,0.0028169005,0.0002243903,0.0034968929,0.0001766671,0.0029243445
199,0.0014452427,0.0007083467,0.0015020801,0.8903275021,0.0015020801,0.002744167,0.0009130562,0.0028146683,0.8715908948,0.0028146683,0.0002245861,0.0034983845,0.0001767662,0.0029206037
200,0.0014445747,0.0007074189,0.0015015895,0.8906928194,0.0015015895,0.00274421,0.0009110151,0.0028146637,0.8716577723,0.0028146637,0.0002237635,0.0034972471,0.0001771344,0.0029192776
201,0.0014410409,0.0007071714,0.0014980059,0.8899865263,0.0014980059,0.0027436667,0.0009103468,0.0028140818,0.871726247,0.0028140818,0.0002238426,0.0034955773,0.0001765323,0.0029145826
202,0.001439858,0.0007068427,0.0014964733,0.8909088531,0.0014964733,0.0027408488,0.0009083267,0.0028111336,0.8718993952,0.0028111336,0.0002229094,0.0034900898,0.0001762683,0.0029130057
203,0.001438612,0.0007069964,0.0014952695,0.8904496054,0.0014952695,0.0027414459,0.000911322,0.0028118713,0.8717229694,0.0028118713,0.0002242833,0.0034952954,0.0001763487,0.0029107381
204,0.0014370849,0.0007058492,0.0014937479,0.8906485281,0.0014937479,0.0027425098,0.000910797,0.0028128585,0.8718803381,0.0028128585,0.0002233923,0.0034919429,0.0001762091,0.0029128225
205,0.001434021,0.000705815,0.001490682,0.8906992599,0.001490682,0.0027384406,0.0009104344,0.0028087744,0.8719038103,0.0028087744,0.0002235911,0.0034905495,0.0001762379,0.0029108421
206,0.0014333151,0.0007058862,0.0014898871,0.8908231489,0.0014898871,0.0027402039,0.0009100689,0.0028105258,0.8718721193,0.0028105258,0.0002235228,0.0034907739,0.0001763872,0.0029099346
207,0.0014299018,0.0007037668,0.0014864177,0.8912310721,0.0014864177,0.0027368004,0.0009110056,0.0028071003,0.8719940358,0.0028071003,0.0002238275,0.0034881078,0.0001763594,0.0029030246
208,0.0014296403,0.0007051299,0.0014862497,0.8906218724,0.0014862497,0.0027358392,0.0009071461,0.0028060059,0.8722072377,0.0028060059,0.0002233816,0.0034830961,0.000176398,0.002902965
209,0.0014276,0.0007035725,0.0014840063,0.8891773636,0.0014840063,0.0027346874,0.0009076838,0.0028049082,0.8721634848,0.0028049082,0.0002234112,0.0034858458,0.0001759212,0.0028998989
210,0.0014251268,0.0007030841,0.0014816358,0.8912578591,0.0014816358,0.0027356045,0.0009093378,0.0028058727,0.8720731639,0.0028058727,0.0002242844,0.0034873699,0.0001760686,0.0028995036
211,0.0014249463,0.0007032859,0.0014813316,0.8911209987,0.0014813316,0.002734993,0.000907841,0.0028051749,0.8721775633,0.0028051749,0.0002228014,0.0034840896,0.0001763653,0.0028966194
212,0.0014216775,0.0007044119,0.0014782751,0.8899436151,0.0014782751,0.0027351925,0.0009077908,0.0028053795,0.8721944729,0.0028053795,0.0002233457,0.0034841898,0.0001755962,0.002898509
213,0.0014216933,0.0007041652,0.0014782543,0.8900188682,0.0014782543,0.0027335177,0.0009071238,0.0028036405,0.8722758362,0.0028036405,0.0002225078,0.0034811393,0.0001754403,0.0028995647
214,0.0014190292,0.0007034104,0.0014755281,0.8908477372,0.0014755281,0.0027308719,0.0009057039,0.0028009326,0.872374933,0.0028009326,0.0002229452,0.0034779805,0.0001759423,0.0028936117
215,0.0014182469,0.0007035979,0.0014745266,0.8911773996,0.0014745266,0.0027314104,0.000907629,0.0028015631,0.8722367938,0.0028015631,0.0002230286,0.0034821889,0.0001756582,0.0028945295
216,0.0014144288,0.0007008385,0.0014706979,0.8913663311,0.0014706979,0.0027297409,0.0009063778,0.0027998182,0.8723458694,0.0027998182,0.0002230523,0.003478422,0.0001758276,0.0028937379
217,0.0014136301,0.0007013856,0.0014698922,0.8923414975,0.0014698922,0.0027292241,0.0009069517,0.0027993289,0.8723940786,0.0027993289,0.0002233235,0.0034794015,0.000175343,0.0028897311
218,0.0014117323,0.000702381,0.0014680701,0.8910201217,0.0014680701,0.0027296155,0.000907036,0.0027996986,0.8724106659,0.0027996986,0.0002232667,0.0034784859,0.0001754549,0.0028889647
219,0.0014109758,0.000701764,0.0014670559,0.8912462679,0.0014670559,0.0027282776,0.0009073953,0.0027983586,0.8724660939,0.0027983586,0.0002237412,0.0034776456,0.0001758219,0.0028851467
220,0.0014091868,0.0007002801,0.0014654433,0.8912860352,0.0014654433,0.002727037,0.0009058505,0.0027970607,0.872480037,0.0027970607,0.0002230441,0.0034760227,0.000175211,0.0028872948
221,0.0014070155,0.000701503,0.0014632662,0.8896104794,0.0014632662,0.0027257162,0.0009042438,0.0027956538,0.8726221854,0.0027956538,0.0002222148,0.0034724373,0.0001754186,0.0028856821
222,0.0014058358,0.0006995535,0.0014620426,0.8930393299,0.0014620426,0.002723537,0.0009048558,0.0027935357,0.8726745046,0.0027935357,0.0002229227,0.0034750489,0.0001754289,0.0028819402
223,0.0014032397,0.0006997194,0.0014593805,0.8909586277,0.0014593805,0.0027227342,0.0009064936,0.0027927044,0.8727401917,0.0027927044,0.0002230471,0.0034729126,0.0001755166,0.0028803938
224,0.0014026003,0.0006984217,0.001458668,0.8923894233,0.001458668,0.0027249578,0.0009063891,0.0027949541,0.8729515921,0.0027949541,0.0002229156,0.0034744192,0.0001752163,0.0028791454
225,0.0014015153,0.0006992951,0.0014576133,0.8905583645,0.0014576133,0.0027211428,0.0009041607,0.0027910757,0.8729383587,0.0027910757,0.0002233051,0.0034716347,0.0001753714,0.0028789463
226,0.001399743,0.0006994739,0.0014556834,0.8905326551,0.0014556834,0.0027224487,0.0009059937,0.0027924228,0.8728294675,0.0027924228,0.0002234183,0.0034729797,0.0001750397,0.0028768259
227,0.0013968772,0.0006994779,0.0014529411,0.887850443,0.0014529411,0.0027196445,0.0009042185,0.0027894932,0.8731039924,0.0027894932,0.0002224159,0.0034672996,0.0001752959,0.0028775737
228,0.0013945994,0.0006980453,0.0014505331,0.8921844472,0.0014505331,0.0027182212,0.0009038211,0.0027880968,0.8731493606,0.0027880968,0.0002229833,0.003468519,0.0001749809,0.002874129
229,0.0013943044,0.0006994928,0.0014502726,0.8916063537,0.0014502726,0.0027165387,0.0009035442,0.0027864065,0.8729393976,0.0027864065,0.0002232699,0.0034678853,0.0001750025,0.0028738075
230,0.0013931481,0.000698285,0.0014489393,0.891931389,0.0014489393,0.0027185074,0.0009052408,0.002788387,0.8728781682,0.0027883869,0.0002225921,0.0034679621,0.0001748722,0.0028703905
231,0.0013900355,0.0006971078,0.0014459147,0.8917840945,0.0014459147,0.0027174923,0.0009038021,0.0027873368,0.8728478421,0.0027873368,0.0002227982,0.0034669147,0.0001746765,0.0028695571
232,0.001388469,0.0006964941,0.0014443155,0.8918401246,0.0014443156,0.0027165568,0.0009055,0.0027864646,0.8727156118,0.0027864646,0.0002229941,0.0034690455,0.0001749617,0.0028672604
233,0.001387879,0.0006971365,0.0014437058,0.8919859834,0.0014437058,0.0027153916,0.0009025733,0.0027851644,0.8729537122,0.0027851644,0.0002223016,0.003463428,0.0001744071,0.002869982
234,0.0013860229,0.0006955099,0.0014417587,0.8931455832,0.0014417587,0.002714161,0.000902684,0.0027839501,0.8728791309,0.0027839501,0.0002225511,0.0034640032,0.0001746588,0.0028661223
235,0.0013849936,0.0006965709,0.001440819,0.8918869132,0.001440819,0.002711901,0.0009045819,0.0027817369,0.8728962168,0.0027817369,0.0002234242,0.0034650294,0.0001741313,0.0028665532
236,0.0013818253,0.0006970657,0.0014377416,0.8911553874,0.0014377416,0.0027114783,0.0009029673,0.0027812454,0.8729718152,0.0027812454,0.0002227161,0.0034627946,0.0001748146,0.0028655281
237,0.0013813374,0.0006957875,0.0014372464,0.8918582407,0.0014372464,0.0027127015,0.0009042804,0.0027824847,0.8729473993,0.0027824847,0.0002227311,0.0034627319,0.0001744531,0.0028669336
238,0.0013793935,0.0006943396,0.0014350599,0.8924902433,0.0014350599,0.0027109475,0.0009020683,0.0027806559,0.8730173382,0.0027806559,0.0002222043,0.0034596708,0.0001747014,0.0028597395
239,0.0013780955,0.0006937058,0.0014337706,0.892050653,0.0014337706,0.0027102862,0.0009023075,0.002779992,0.8730145797,0.002779992,0.0002229311,0.0034593892,0.0001742679,0.0028586953
240,0.0013770086,0.0006948735,0.0014327995,0.8919142562,0.0014327995,0.0027093039,0.000902581,0.0027790306,0.8730194509,0.0027790306,0.0002232905,0.0034600945,0.0001747416,0.0028601802
241,0.0013757572,0.0006952457,0.0014316661,0.891819434,0.0014316661,0.0027082682,0.0009018957,0.0027778944,0.8731827196,0.0027778944,0.0002225162,0.0034556485,0.0001743212,0.0028603846
242,0.0013730549,0.0006935634,0.0014286488,0.8924189567,0.0014286488,0.0027081154,0.000902579,0.0027778171,0.8730795585,0.0027778171,0.0002233622,0.0034583382,0.0001743276,0.0028553034
243,0.0013729111,0.00069389,0.0014283631,0.8925777338,0.0014283631,0.0027096078,0.0009027591,0.0027793003,0.873078023,0.0027793003,0.0002231607,0.0034582686,0.0001743129,0.0028544424
244,0.0013715551,0.0006941337,0.0014271897,0.8909876914,0.0014271897,0.0027068982,0.0009020772,0.0027765482,0.8732752051,0.0027765482,0.000222653,0.0034566407,0.0001743907,0.0028553201
245,0.0013702769,0.0006928219,0.0014259792,0.8921906637,0.0014259792,0.0027059683,0.0009018416,0.0027756077,0.8732961957,0.0027756077,0.0002226913,0.0034559744,0.000173897,0.002852943
246,0.0013696505,0.0006922441,0.0014251853,0.892304317,0.0014251853,0.0027049128,0.0009016486,0.0027745261,0.8732645451,0.0027745261,0.0002226703,0.0034545132,0.0001740123,0.0028528399
247,0.0013686787,0.0006927154,0.0014243679,0.8920637379,0.0014243679,0.0027053633,0.0009014239,0.0027749755,0.8732164627,0.0027749755,0.0002228695,0.0034541222,0.0001740197,0.0028504607
248,0.0013659387,0.0006925191,0.0014213494,0.8930281708,0.0014213494,0.0027037576,0.0009008038,0.0027733926,0.8732369076,0.0027733926,0.0002233341,0.0034551887,0.0001742209,0.0028490462
249,0.0013642802,0.0006928491,0.0014198141,0.8921778011,0.0014198141,0.0027030644,0.0009011859,0.002772655,0.8732541866,0.002772655,0.0002229276,0.0034529906,0.000174147,0.0028463114
250,0.0013634287,0.0006906135,0.001418768,0.8923748587,0.001418768,0.0027031306,0.0008998058,0.0027726573,0.8733754885,0.0027726573,0.0002219106,0.0034507152,0.0001737032,0.0028449899
251,0.0013626533,0.0006912103,0.0014180376,0.8926926302,0.0014180376,0.0027023383,0.0009007068,0.0027718619,0.8734000552,0.0027718619,0.0002224459,0.0034496065,0.0001738524,0.0028452863
252,0.0013609054,0.0006912733,0.0014161808,0.8930115776,0.0014161808,0.0027008865,0.0008998819,0.0027704255,0.8734180455,0.0027704255,0.0002231436,0.0034504432,0.000173772,0.0028468282
253,0.0013596364,0.0006903184,0.0014151359,0.8930874381,0.0014151359,0.0027028015,0.0009008596,0.0027723492,0.8734498413,0.0027723492,0.0002224965,0.0034511805,0.0001737697,0.0028462567
254,0.0013582188,0.0006901152,0.001413573,0.8928779743,0.001413573,0.0027025216,0.0009007999,0.0027720536,0.8736828718,0.0027720536,0.0002226009,0.0034501248,0.0001737301,0.002842089
255,0.0013581796,0.0006906884,0.0014135284,0.8927190104,0.0014135284,0.0027000335,0.0009004492,0.0027695619,0.8735998698,0.0027695619,0.0002225517,0.0034499362,0.0001738815,0.002841797
256,0.0013557357,0.0006905827,0.0014111354,0.8926895798,0.0014111354,0.0027003497,0.0009007466,0.0027698539,0.873519806,0.0027698539,0.0002226341,0.0034484307,0.000173568,0.0028374257
257,0.0013553373,0.0006895796,0.0014106799,0.8928991814,0.0014106799,0.0026984735,0.0008993542,0.0027678826,0.873629716,0.0027678827,0.000222498,0.0034438983,0.0001737834,0.002839292
258,0.0013526213,0.000689194,0.0014080505,0.8926741308,0.0014080505,0.0026973149,0.0008970942,0.0027667266,0.8736003902,0.0027667266,0.0002226371,0.0034450632,0.000173303,0.0028386265
259,0.0013522871,0.000688516,0.0014074843,0.8927696996,0.0014074843,0.0026994652,0.000899542,0.0027689503,0.8734022243,0.0027689503,0.0002227222,0.0034483855,0.0001736218,0.0028346281
260,0.00135307,0.0006916118,0.0014083675,0.8921537786,0.0014083675,0.0026966737,0.0008978098,0.0027660561,0.8736077309,0.002766056,0.0002220153,0.0034433982,0.0001737588,0.0028376928
261,0.0013519548,0.0006899265,0.0014070778,0.8929827329,0.0014070778,0.0026975898,0.0008988377,0.0027669828,0.8736355253,0.0027669828,0.0002224366,0.0034434776,0.0001734441,0.0028357325
262,0.00135012,0.0006892387,0.0014052621,0.8928971381,0.0014052621,0.0026956462,0.0008984781,0.0027650418,0.8735301041,0.0027650419,0.0002224902,0.0034440337,0.000173458,0.0028344524
263,0.0013478318,0.000687624,0.0014029983,0.9513584339,0.0014029983,0.0026944624,0.0008993088,0.0027638357,0.8720485203,0.0027638357,0.0002217943,0.0034408402,0.0001733199,0.0028313751
264,0.0013462671,0.0006880047,0.0014013547,0.8934387388,0.0014013547,0.0026947244,0.0008966767,0.0027640797,0.8746742033,0.0027640798,0.000222791,0.0034423165,0.0001733871,0.002830512
265,0.001345836,0.0006879667,0.0014009581,0.8931745928,0.0014009581,0.0026958593,0.0008974473,0.0027652441,0.8743469056,0.0027652441,0.0002226975,0.0034438883,0.0001730243,0.0028297681
266,0.0013444494,0.0006881738,0.001399451,0.8933426516,0.001399451,0.0026931441,0.0008969405,0.0027624962,0.8744793769,0.0027624962,0.0002226299,0.0034422952,0.0001731639,0.0028281963
267,0.0013433995,0.0006881539,0.0013984992,0.893423998,0.0013984992,0.0026939474,0.0008961601,0.002763235,0.8743087353,0.002763235,0.0002217863,0.0034395069,0.0001731274,0.0028298546
268,0.001343297,0.0006870035,0.0013982478,0.8932201138,0.0013982478,0.0026936523,0.0008954361,0.0027629547,0.8744944608,0.0027629547,0.0002220775,0.0034405812,0.0001729676,0.0028256628
269,0.001340143,0.0006861031,0.0013950936,0.8944781746,0.0013950936,0.0026929058,0.00089689,0.0027621934,0.8750048687,0.0027621934,0.0002218788,0.0034390636,0.0001730156,0.0028237666
270,0.0013404606,0.0006879157,0.0013955441,0.8924188546,0.0013955441,0.0026906651,0.0008962881,0.0027599377,0.8749453088,0.0027599377,0.0002222189,0.0034381143,0.0001732023,0.0028269217
271,0.0013398642,0.0006869743,0.0013948928,0.8931563555,0.0013948928,0.0026911954,0.0008952705,0.0027604201,0.8747364766,0.0027604201,0.0002214149,0.0034365827,0.0001730396,0.0028237362
272,0.0013372497,0.0006863188,0.0013921735,0.8942248142,0.0013921735,0.0026877858,0.0008955195,0.002757019,0.875844532,0.002757019,0.0002225201,0.0034359787,0.0001731162,0.0028234766
273,0.0013371597,0.0006867777,0.001392266,0.8936373674,0.001392266,0.0026884319,0.0008971825,0.0027576652,0.8746539305,0.0027576652,0.0002224001,0.0034349233,0.0001728772,0.0028230615
274,0.0013361679,0.0006872758,0.0013911743,0.8933487258,0.0013911743,0.0026883527,0.0008977976,0.0027576228,0.8744912733,0.0027576228,0.0002224781,0.0034368899,0.0001732409,0.0028213178
275,0.0013339967,0.0006864832,0.0013890414,0.89297074,0.0013890414,0.0026880893,0.0008974421,0.0027573254,0.8743603612,0.0027573254,0.0002222665,0.0034353118,0.0001725825,0.0028193191
276,0.0013340237,0.0006862946,0.0013889533,0.8933975357,0.0013889533,0.0026884564,0.0008967389,0.0027576822,0.8743633138,0.0027576822,0.0002220654,0.003435022,0.0001727206,0.0028189721
277,0.0013326591,0.0006868085,0.0013875615,0.893229215,0.0013875615,0.0026859023,0.0008970961,0.0027551355,0.8742606328,0.0027551355,0.0002231211,0.0034343004,0.0001728404,0.0028186763
278,0.0013327061,0.0006857681,0.001387367,0.8941976048,0.001387367,0.0026864935,0.0008963357,0.0027556726,0.8743080415,0.0027556726,0.0002221555,0.0034324978,0.0001728203,0.0028154104
279,0.0013299174,0.0006856402,0.0013846615,0.8936653609,0.0013846615,0.0026863752,0.0008958755,0.0027555761,0.8742948661,0.0027555761,0.0002223522,0.0034335381,0.0001725878,0.0028161994
